Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url
1761473,CUSHION,0.52,VVS2,E,EX,EX,EX,N,4.51-4.46×3.03,1904.19,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-29/
1798200,CUSHION,0.52,VS1,F,EX,EX,EX,N,4.96-4.31×2.92,1906.66,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-38/
1579152,CUSHION,0.8,VS1,J,EX,EX,VG,M,5.18-5.12×3.48,1917.39,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-126/
210534-146,CUSHION,1.03,SI1,FANCY,EX,EX,VG,F,5.46-5.42×3.79,1918.41,https://capitalwholesalediamonds.com/product/1-03-ct-cushion-33/
210530-588,CUSHION,1.01,VS1,Q-R,GD,EX,VG,M,5.60-5.06×4.07,1918.65,https://capitalwholesalediamonds.com/product/1-01-ct-cushion-116/
1790064,CUSHION,0.65,VVS2,FANCY,EX,EX,EX,ST,4.63-4.60×3.22,1922.04,https://capitalwholesalediamonds.com/product/0-65-ct-cushion-3/
1656364,CUSHION,0.8,VS2,K,EX,EX,EX,N,5.19-5.08×3.45,1922.68,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-154/
1787764,CUSHION,0.7,SI2,E,VG,EX,GD,N,5.00-4.88×3.41,1924.47,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-105/
1621151,CUSHION,0.72,SI1,F,EX,EX,VG,N,5.41-4.92×3.21,1927.09,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-16/
1642256,CUSHION,0.53,VS1,E,EX,EX,EX,N,4.64-4.43×3.01,1927.64,https://capitalwholesalediamonds.com/product/0-53-ct-cushion-7/
210179-189,CUSHION,1.11,VS2,FANCY,EX,EX,VG,F,6.01-5.62×3.60,1928.53,https://capitalwholesalediamonds.com/product/1-11-ct-cushion-4/
1646006,CUSHION,0.7,SI2,G,VG,EX,VG,N,5.17-4.75×3.32,1928.94,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-43/
200715-407,CUSHION,1.51,SI2,Q,EX,EX,EX,N,6.71-6.33×4.07,1929.05,https://capitalwholesalediamonds.com/product/1-51-ct-cushion-5/
1670929,CUSHION,0.72,VVS1,FANCY,EX,EX,GD,M,5.05-4.84×3.27,1933.02,https://capitalwholesalediamonds.com/product/0-72-ct-cushion/
200787-552,CUSHION,1.2,SI2,M,EX,EX,VG,N,6.30-5.72×3.87,1938.54,https://capitalwholesalediamonds.com/product/1-2-ct-cushion-92/
1670786,CUSHION,0.7,SI2,I,EX,EX,VG,N,5.16-4.85×3.29,1938.61,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-58/
1791718,CUSHION,0.59,VS2,G,EX,EX,EX,N,4.84-4.59×3.12,1943.33,https://capitalwholesalediamonds.com/product/0-59-ct-cushion-19/
1732843,CUSHION,0.8,VVS2,K,EX,EX,EX,N,5.74-4.91×3.31,1946.98,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-216/
1601110,CUSHION,0.72,VS2,I,EX,EX,EX,N,5.01-4.95×3.35,1946.99,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-24/
1643522,CUSHION,0.73,SI1,H,EX,EX,VG,N,5.94-4.77×3.15,1947.55,https://capitalwholesalediamonds.com/product/0-73-ct-cushion-7/
200624-198,CUSHION,1.01,SI2,L,EX,EX,EX,N,5.68-5.58×3.75,1947.97,https://capitalwholesalediamonds.com/product/1-01-ct-cushion-100/
1638134,CUSHION,0.7,SI2,F,VG,EX,VG,N,4.87-4.84×3.38,1948.38,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-38/
1632750,CUSHION,0.63,SI1,D,EX,EX,EX,N,5.14-4.69×3.11,1950.29,https://capitalwholesalediamonds.com/product/0-63-ct-cushion-4/
1799596,CUSHION,0.5,VVS1,E,EX,EX,VG,N,4.98-4.28×2.86,1951.16,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-83/
210318-88,CUSHION,1,VS2,W-X,EX,EX,VG,N,5.94-5.29×3.58,1951.63,https://capitalwholesalediamonds.com/product/1-ct-cushion-121/
1634793,CUSHION,0.8,VS2,FANCY,EX,EX,VG,F,5.26-5.11×3.39,1953.08,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-2/
1636077,CUSHION,0.7,SI2,E,EX,EX,VG,N,5.31-4.88×3.29,1953.2,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-24/
210534-137,CUSHION,1,SI2,L,EX,EX,VG,N,5.79-5.52×3.74,1963.15,https://capitalwholesalediamonds.com/product/1-ct-cushion-250/
210439-5,CUSHION,1,SI2,I,VG,VG,VG,N,6.08-5.25×3.66,1963.24,https://capitalwholesalediamonds.com/product/1-ct-cushion-225/
1626252,CUSHION,0.51,VVS1,D,EX,EX,VG,N,4.82-4.39×2.93,1964.16,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-43/
1751733,CUSHION,0.51,VVS2,D,EX,EX,VG,N,4.82-4.38×2.93,1964.64,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-61/
1605422,CUSHION,0.82,VS2,FANCY,EX,EX,VG,M,5.68-5.02×3.36,1970.58,https://capitalwholesalediamonds.com/product/0-82-ct-cushion/
1656366,CUSHION,0.7,VS1,I,EX,EX,VG,F,5.25-4.82×3.23,1975.12,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-56/
1784940,CUSHION,0.7,SI2,I,EX,EX,VG,N,5.32-4.93×3.28,1976.51,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-140/
1640844,CUSHION,0.8,VS2,J,EX,EX,VG,M,5.48-4.99×3.38,1978.08,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-131/
1594985,CUSHION,0.8,VS1,J,EX,EX,EX,N,5.48-5.12×3.36,1978.15,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-123/
1796242,CUSHION,0.66,VVS2,FANCY,EX,EX,GD,F,5.22-4.61×3.17,1978.75,https://capitalwholesalediamonds.com/product/0-66-ct-cushion-4/
1643498,CUSHION,0.8,VVS1,L,EX,EX,EX,N,5.24-5.19×3.51,1983.61,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-158/
1706332,CUSHION,0.9,SI1,K,EX,EX,VG,N,5.36-5.35×3.63,1983.72,https://capitalwholesalediamonds.com/product/0-9-ct-cushion-188/
1795579,CUSHION,0.61,SI1,F,EX,EX,EX,N,5.08-4.63×3.14,1984.55,https://capitalwholesalediamonds.com/product/0-61-ct-cushion-8/
1769457,CUSHION,0.71,SI1,I,EX,EX,EX,F,5.58-4.78×3.22,1985.53,https://capitalwholesalediamonds.com/product/0-71-ct-cushion-35/
1597323,CUSHION,0.8,VS1,J,EX,EX,EX,N,5.51-5.08×3.46,1986.43,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-124/
1564556,CUSHION,0.72,SI1,F,EX,EX,VG,N,5.61-4.87×3.20,1986.78,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-14/
1778457,CUSHION,0.7,SI2,D,EX,VG,VG,N,5.60-4.75×3.21,1987.41,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-154/
1728490,CUSHION,0.72,SI1,H,EX,EX,EX,N,5.55-4.76×3.24,1988.03,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-47/
1631322,CUSHION,0.8,SI2,I,EX,VG,VG,N,5.28-5.15×3.48,1990.56,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-110/
1774078,CUSHION,0.7,SI1,I,EX,EX,VG,N,5.21-4.75×3.22,1990.94,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-138/
1632736,CUSHION,0.72,SI2,E,EX,VG,VG,F,5.28-4.81×3.26,1991.65,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-9/
1632738,CUSHION,0.75,SI2,G,EX,EX,VG,N,5.26-4.96×3.37,1992.81,https://capitalwholesalediamonds.com/product/0-75-ct-cushion-18/
1793035,CUSHION,0.8,SI2,H,EX,EX,EX,N,5.94-4.76×3.24,1994.2,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-209/
1646009,CUSHION,0.59,VS2,E,EX,EX,VG,F,4.72-4.66×3.15,1994.45,https://capitalwholesalediamonds.com/product/0-59-ct-cushion-4/
203173-1479,CUSHION,0.96,SI2,FANCY,EX,EX,VG,F,5.63-5.25×3.56,1995.68,https://capitalwholesalediamonds.com/product/0-96-ct-cushion-3/
1654406,CUSHION,0.73,VVS1,FANCY,EX,EX,VG,N,5.20-4.93×3.29,1996.72,https://capitalwholesalediamonds.com/product/0-73-ct-cushion/
1766799,CUSHION,0.75,SI1,I,EX,EX,VG,F,5.27-5.10×3.40,1999.93,https://capitalwholesalediamonds.com/product/0-75-ct-cushion-43/
200787-473,CUSHION,1,SI2,J,EX,VG,VG,N,5.77-5.60×3.78,2006.7,https://capitalwholesalediamonds.com/product/1-ct-cushion-91/
1626223,CUSHION,0.81,VS2,J,EX,EX,EX,M,5.41-5.18×3.45,2008.35,https://capitalwholesalediamonds.com/product/0-81-ct-cushion-42/
1671478,CUSHION,0.73,SI2,D,EX,EX,EX,F,5.12-5.02×3.39,2009.44,https://capitalwholesalediamonds.com/product/0-73-ct-cushion-15/
1646005,CUSHION,0.7,SI2,G,EX,EX,VG,N,5.27-4.79×3.25,2012.64,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-44/
200688-301,CUSHION,1.2,SI1,FANCY,EX,VG,VG,F,6.24-5.53×3.76,2014.29,https://capitalwholesalediamonds.com/product/1-2-ct-cushion-17/
1777326,CUSHION,0.7,VS2,I,VG,EX,VG,N,5.20-4.74×3.28,2014.41,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-135/
1652699,CUSHION,0.52,VVS2,E,EX,EX,VG,N,4.96-4.31×2.92,2014.58,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-5/
1622482,CUSHION,0.76,VVS2,J,VG,EX,VG,N,5.06-4.99×3.49,2014.73,https://capitalwholesalediamonds.com/product/0-76-ct-cushion-4/
1749085,CUSHION,0.7,SI2,D,EX,EX,EX,N,5.56-4.74×3.20,2015.51,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-152/
1795571,CUSHION,0.52,VVS2,D,EX,EX,EX,F,4.55-4.51×3.06,2015.68,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-53/
202157-1046,CUSHION,1.04,VS2,K,EX,EX,EX,F,6.42-5.35×3.59,2016.71,https://capitalwholesalediamonds.com/product/1-04-ct-cushion/
1773469,CUSHION,0.76,SI1,H,EX,EX,VG,N,5.64-4.91×3.33,2018.23,https://capitalwholesalediamonds.com/product/0-76-ct-cushion-13/
1606798,CUSHION,0.72,SI1,D,EX,EX,VG,ST,5.33-4.84×3.27,2018.99,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-33/
1746022,CUSHION,0.81,SI1,H,EX,EX,VG,N,5.77-4.95×3.35,2020.41,https://capitalwholesalediamonds.com/product/0-81-ct-cushion-72/
1626231,CUSHION,0.71,VVS2,I,VG,EX,VG,N,5.17-4.77×3.34,2020.42,https://capitalwholesalediamonds.com/product/0-71-ct-cushion-12/
1648830,CUSHION,0.71,SI1,H,EX,EX,VG,N,5.35-4.89×3.30,2021.49,https://capitalwholesalediamonds.com/product/0-71-ct-cushion-10/
1781757,CUSHION,0.7,VS1,FANCY,EX,EX,GD,N,4.99-4.82×3.44,2026.14,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-87/
1615067,CUSHION,0.71,VS2,I,EX,EX,VG,N,5.25-4.84×3.27,2026.56,https://capitalwholesalediamonds.com/product/0-71-ct-cushion-13/
1786420,CUSHION,0.55,VVS2,E,EX,EX,EX,N,4.71-4.49×3.05,2027.1,https://capitalwholesalediamonds.com/product/0-55-ct-cushion-11/
1642230,CUSHION,0.93,SI1,K,EX,EX,EX,N,6.01-5.18×3.50,2027.74,https://capitalwholesalediamonds.com/product/0-93-ct-cushion-4/
1634071,CUSHION,0.82,VVS2,J,EX,EX,VG,N,5.57-5.07×3.43,2030.12,https://capitalwholesalediamonds.com/product/0-82-ct-cushion-11/
1594979,CUSHION,0.8,VS2,J,EX,EX,VG,N,5.51-5.02×3.41,2030.73,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-140/
1775165,CUSHION,0.7,VS2,I,EX,EX,VG,N,5.65-4.64×3.12,2030.97,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-133/
1632735,CUSHION,0.7,SI2,D,EX,EX,VG,N,5.58-4.85×3.23,2032.09,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-78/
1794047,CUSHION,0.58,VS1,F,EX,EX,EX,N,5.15-4.47×3.02,2033.86,https://capitalwholesalediamonds.com/product/0-58-ct-cushion-3/
1612572,CUSHION,0.8,VVS2,J,EX,EX,VG,N,5.49-5.04×3.41,2038.84,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-122/
1650991,CUSHION,0.81,VVS2,J,EX,EX,EX,M,5.49-5.04×3.42,2040.5,https://capitalwholesalediamonds.com/product/0-81-ct-cushion-39/
1606782,CUSHION,0.81,SI2,I,EX,EX,EX,N,5.43-5.14×3.46,2043.47,https://capitalwholesalediamonds.com/product/0-81-ct-cushion-38/
1793039,CUSHION,0.7,SI2,H,VG,EX,VG,N,5.70-4.56×3.12,2043.89,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-131/
1631307,CUSHION,0.9,SI2,I,GD,EX,VG,N,5.46-5.21×3.72,2043.99,https://capitalwholesalediamonds.com/product/0-9-ct-cushion-78/
1795564,CUSHION,0.8,SI1,J,EX,EX,VG,F,5.26-5.16×3.48,2045.8,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-215/
1787762,CUSHION,0.71,SI1,I,EX,EX,EX,N,5.06-4.98×3.37,2047.93,https://capitalwholesalediamonds.com/product/0-71-ct-cushion-34/
211020-413,CUSHION,1,SI2,K,EX,EX,VG,M,5.81-5.59×3.64,2049.9,https://capitalwholesalediamonds.com/product/1-ct-cushion-99/
1648834,CUSHION,0.7,SI2,E,VG,EX,VG,N,4.99-4.83×3.37,2053.78,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-26/
200771-265,CUSHION,1.01,SI2,L,EX,EX,EX,M,5.96-5.42×3.68,2053.79,https://capitalwholesalediamonds.com/product/1-01-ct-cushion-101/
1793044,CUSHION,0.65,SI1,D,EX,EX,VG,N,5.21-4.74×3.21,2053.86,https://capitalwholesalediamonds.com/product/0-65-ct-cushion-5/
1773464,CUSHION,0.81,SI2,J,VG,EX,EX,N,5.19-5.05×3.54,2056.1,https://capitalwholesalediamonds.com/product/0-81-ct-cushion-76/
1626245,CUSHION,0.73,SI1,H,EX,EX,VG,N,5.36-4.88×3.32,2058.82,https://capitalwholesalediamonds.com/product/0-73-ct-cushion-6/
1652689,CUSHION,0.75,VS1,J,EX,VG,EX,F,5.33-5.15×3.41,2065.53,https://capitalwholesalediamonds.com/product/0-75-ct-cushion-22/
1624958,CUSHION,0.72,SI2,F,EX,EX,EX,N,5.14-4.99×3.40,2066.33,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-17/
1779752,CUSHION,0.7,SI1,I,EX,EX,EX,N,5.24-4.86×3.30,2067.83,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-137/
1668180,CUSHION,0.83,VS2,K,EX,EX,VG,F,5.29-5.25×3.55,2067.92,https://capitalwholesalediamonds.com/product/0-83-ct-cushion-11/
1734201,CUSHION,0.75,SI1,G,EX,EX,EX,N,5.67-4.91×3.29,2074.78,https://capitalwholesalediamonds.com/product/0-75-ct-cushion-40/
1642237,CUSHION,0.8,VS2,J,VG,EX,GD,N,5.20-5.19×3.50,2076.37,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-133/
Eco Diamond LG180447,CUSHION,0.91,SI1,F,VG,EX,EX,N,5.62X5.47X3.71,2077.41,https://capitalwholesalediamonds.com/product/0-91-ct-cushion-26/
1631311,CUSHION,0.8,VVS2,J,VG,VG,VG,N,5.14-5.00×3.50,2079,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-119/
210362-196,CUSHION,1.01,VS1,FANCY,EX,EX,VG,N,5.57-5.47×3.71,2079.5,https://capitalwholesalediamonds.com/product/1-01-ct-cushion-112/
210041-562,CUSHION,1.2,SI2,N,EX,EX,EX,M,6.07-5.84×3.93,2080.3,https://capitalwholesalediamonds.com/product/1-2-ct-cushion-102/
1794061,CUSHION,0.61,VS2,G,EX,EX,VG,N,4.88-4.68×3.15,2082.28,https://capitalwholesalediamonds.com/product/0-61-ct-cushion-11/
1799595,CUSHION,0.71,SI2,I,EX,EX,EX,N,4.98-4.97×3.37,2088.89,https://capitalwholesalediamonds.com/product/0-71-ct-cushion-36/
1609757,CUSHION,0.92,VVS1,L,EX,EX,EX,N,5.77-5.24×3.54,2089.31,https://capitalwholesalediamonds.com/product/0-92-ct-cushion-6/
1636046,CUSHION,0.7,VVS2,I,EX,EX,EX,N,5.49-4.71×3.19,2090.03,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-55/
1664752,CUSHION,0.75,VVS1,FANCY,EX,EX,VG,M,5.58-4.84×3.27,2091.23,https://capitalwholesalediamonds.com/product/0-75-ct-cushion/
1790059,CUSHION,0.72,VS2,FANCY,EX,EX,VG,M,4.87-4.85×3.39,2092.63,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-35/
1720939,CUSHION,0.91,VS2,K,VG,EX,EX,F,5.58-5.20×3.63,2092.96,https://capitalwholesalediamonds.com/product/0-91-ct-cushion-38/
1593533,CUSHION,0.7,SI1,F,EX,VG,VG,N,5.22-4.78×3.24,2094.68,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-36/
1584401,CUSHION,0.72,SI1,H,EX,EX,VG,N,5.13-4.95×3.36,2094.93,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-20/
1645987,CUSHION,0.8,VS2,J,VG,EX,VG,F,5.34-5.05×3.53,2095.55,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-129/
1654408,CUSHION,0.7,SI2,FANCY,EX,EX,GD,F,5.08-4.86×3.25,2095.89,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-7/
210433-154,CUSHION,1,SI1,L,VG,EX,VG,N,5.69-5.31×3.71,2096.38,https://capitalwholesalediamonds.com/product/1-ct-cushion-249/
211139-477,CUSHION,1,VS1,M,VG,EX,GD,F,5.56-5.49×3.85,2096.43,https://capitalwholesalediamonds.com/product/1-ct-cushion-252/
1626227,CUSHION,0.81,SI1,I,EX,EX,VG,F,5.54-5.08×3.45,2099.21,https://capitalwholesalediamonds.com/product/0-81-ct-cushion-36/
1725991,CUSHION,0.81,SI1,I,EX,EX,VG,N,5.28-5.26×3.56,2105.47,https://capitalwholesalediamonds.com/product/0-81-ct-cushion-74/
1794037,CUSHION,0.76,SI1,I,EX,EX,VG,N,5.37-5.06×3.43,2106.91,https://capitalwholesalediamonds.com/product/0-76-ct-cushion-15/
201204-106,CUSHION,1.11,VVS2,S-T,EX,EX,EX,ST,6.03-5.70×3.83,2107.75,https://capitalwholesalediamonds.com/product/1-11-ct-cushion-2/
1615061,CUSHION,0.81,SI2,D,EX,EX,VG,N,5.73-4.98×3.38,2111.99,https://capitalwholesalediamonds.com/product/0-81-ct-cushion-62/
1775164,CUSHION,0.7,VS2,H,VG,EX,VG,M,5.64-4.63×3.17,2112.72,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-127/
1642242,CUSHION,0.8,SI2,F,VG,EX,VG,M,5.51-5.14×3.45,2116.52,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-45/
1638131,CUSHION,0.7,SI2,D,EX,EX,VG,N,5.23-4.93×3.31,2117.68,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-83/
1796899,CUSHION,0.59,VS2,F,EX,EX,VG,N,4.98-4.52×3.07,2117.98,https://capitalwholesalediamonds.com/product/0-59-ct-cushion-17/
1631323,CUSHION,0.75,VVS2,I,EX,EX,VG,F,5.10-5.10×3.42,2118.77,https://capitalwholesalediamonds.com/product/0-75-ct-cushion-20/
1534911,CUSHION,0.8,VS2,I,EX,EX,VG,F,5.67-4.93×3.35,2119.15,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-93/
1609780,CUSHION,0.8,VS2,I,VG,EX,VG,N,5.60-4.95×3.47,2119.15,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-96/
1628223,CUSHION,0.9,SI1,K,EX,EX,VG,N,5.62-5.24×3.55,2119.75,https://capitalwholesalediamonds.com/product/0-9-ct-cushion-98/
1628248,CUSHION,0.71,VS2,H,VG,EX,VG,N,5.24-4.72×3.30,2123.35,https://capitalwholesalediamonds.com/product/0-71-ct-cushion-9/
1639553,CUSHION,0.72,SI1,F,EX,EX,VG,N,5.80-4.71×3.18,2123.49,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-13/
1587771,CUSHION,0.7,SI1,E,EX,EX,VG,N,5.70-4.66×3.16,2125.23,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-11/
1619458,CUSHION,0.8,VVS2,J,EX,EX,VG,N,5.20-5.14×3.49,2126.15,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-118/
200758-47,CUSHION,1,SI1,K,EX,EX,EX,ST,5.57-5.57×3.77,2126.49,https://capitalwholesalediamonds.com/product/1-ct-cushion-97/
1654059,CUSHION,0.72,SI1,E,EX,EX,VG,ST,5.54-4.80×3.21,2127.22,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-7/
1646003,CUSHION,0.7,SI2,E,EX,EX,VG,N,5.25-4.77×3.24,2131.11,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-28/
1651863,CUSHION,0.56,VVS1,FANCY,EX,VG,GD,N,4.81-4.58×3.08,2131.23,https://capitalwholesalediamonds.com/product/0-56-ct-cushion-2/
1639546,CUSHION,0.8,SI1,I,VG,EX,GD,N,5.09-5.08×3.56,2131.51,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-106/
1628262,CUSHION,0.7,SI2,D,EX,EX,VG,N,5.11-4.94×3.36,2133.55,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-84/
1631305,CUSHION,0.9,SI1,K,VG,EX,VG,N,5.66-5.21×3.64,2133.76,https://capitalwholesalediamonds.com/product/0-9-ct-cushion-99/
1632713,CUSHION,0.9,SI2,I,VG,EX,VG,N,5.42-5.23×3.66,2133.85,https://capitalwholesalediamonds.com/product/0-9-ct-cushion-76/
1632714,CUSHION,0.8,VVS1,J,VG,EX,VG,N,5.16-5.13×3.59,2135.66,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-116/
1784937,CUSHION,0.7,SI2,D,EX,EX,VG,N,5.09-4.89×3.32,2138.86,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-153/
1793037,CUSHION,0.75,SI2,F,EX,EX,EX,N,5.17-5.01×3.40,2139.12,https://capitalwholesalediamonds.com/product/0-75-ct-cushion-37/
210256-93,CUSHION,1.2,VS1,FANCY,EX,EX,VG,N,6.02-5.86×3.93,2140.45,https://capitalwholesalediamonds.com/product/1-2-ct-cushion-105/
200528-105,CUSHION,1.12,SI1,FANCY,EX,VG,GD,ST,6.07-5.66×3.67,2140.5,https://capitalwholesalediamonds.com/product/1-12-ct-cushion/
1775167,CUSHION,0.7,SI2,E,EX,EX,VG,N,5.51-4.79×3.25,2142.31,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-103/
1601102,CUSHION,0.82,VS2,J,EX,EX,VG,N,5.49-5.12×3.48,2145.22,https://capitalwholesalediamonds.com/product/0-82-ct-cushion-12/
1604247,CUSHION,0.82,SI2,FANCY,EX,EX,VG,F,5.54-4.97×3.36,2147.8,https://capitalwholesalediamonds.com/product/0-82-ct-cushion-2/
203227-107,CUSHION,1.01,SI1,K,EX,EX,EX,ST,5.64-5.56×3.78,2147.83,https://capitalwholesalediamonds.com/product/1-01-ct-cushion-98/
211007-620,CUSHION,1,VS1,N,EX,EX,EX,ST,6.26-5.43×3.70,2147.95,https://capitalwholesalediamonds.com/product/1-ct-cushion-25/
211007-531,CUSHION,1,VS1,N,EX,EX,VG,M,5.87-5.59×3.74,2147.95,https://capitalwholesalediamonds.com/product/1-ct-cushion-117/
1665792,CUSHION,0.7,SI2,D,EX,VG,VG,N,5.19-4.93×3.28,2148.28,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-79/
1651002,CUSHION,0.81,VS2,J,EX,EX,VG,N,5.42-5.09×3.45,2149.77,https://capitalwholesalediamonds.com/product/0-81-ct-cushion-43/
210220-22,CUSHION,1.42,SI2,N,EX,EX,VG,N,6.92-6.07×3.80,2150.61,https://capitalwholesalediamonds.com/product/1-42-ct-cushion/
1639547,CUSHION,0.8,SI1,I,VG,EX,VG,F,5.27-5.13×3.53,2155.03,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-109/
200683-54,CUSHION,1.07,VVS2,W-X,EX,EX,EX,N,5.83-5.45×3.69,2155.85,https://capitalwholesalediamonds.com/product/1-07-ct-cushion-3/
1602041,CUSHION,0.8,VS2,J,EX,EX,EX,N,5.86-4.96×3.36,2157.93,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-139/
1602024,CUSHION,0.91,VVS2,K,EX,EX,EX,N,5.40-5.39×3.65,2158.66,https://capitalwholesalediamonds.com/product/0-91-ct-cushion-17/
211020-294,CUSHION,1.21,SI2,K,EX,EX,EX,N,6.35-6.05×4.11,2159.07,https://capitalwholesalediamonds.com/product/1-21-ct-cushion-3/
1634085,CUSHION,0.51,VVS2,D,EX,EX,VG,N,4.72-4.33×2.93,2159.88,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-44/
1784938,CUSHION,0.77,SI2,E,EX,EX,VG,N,5.21-5.15×3.45,2160.17,https://capitalwholesalediamonds.com/product/0-77-ct-cushion-6/
1777330,CUSHION,0.73,SI1,I,EX,EX,EX,N,5.23-4.90×3.32,2160.24,https://capitalwholesalediamonds.com/product/0-73-ct-cushion-19/
1628253,CUSHION,0.7,SI1,E,EX,EX,VG,N,5.75-4.63×3.14,2161.39,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-12/
1628263,CUSHION,0.71,SI2,E,EX,VG,VG,N,5.37-4.93×3.33,2163.98,https://capitalwholesalediamonds.com/product/0-71-ct-cushion-7/
1626224,CUSHION,0.8,VS2,J,EX,EX,VG,N,5.41-5.10×3.47,2166.14,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-134/
1628232,CUSHION,0.8,VS2,J,EX,EX,VG,F,5.22-5.10×3.46,2166.14,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-136/
1778454,CUSHION,0.7,VS2,I,EX,EX,VG,N,5.19-4.73×3.21,2167.1,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-134/
1646000,CUSHION,0.71,SI1,I,EX,EX,VG,N,5.16-5.02×3.40,2167.54,https://capitalwholesalediamonds.com/product/0-71-ct-cushion-14/
1593536,CUSHION,0.7,VS2,H,VG,EX,VG,N,5.15-4.79×3.31,2171.12,https://capitalwholesalediamonds.com/product/0-7-ct-cushion-48/
1634076,CUSHION,0.8,SI1,I,EX,VG,VG,N,5.43-5.04×3.40,2174.39,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-103/
1626234,CUSHION,0.75,VS2,I,EX,EX,VG,N,5.08-5.05×3.43,2176.9,https://capitalwholesalediamonds.com/product/0-75-ct-cushion-21/
1624939,CUSHION,0.8,SI1,I,VG,EX,VG,N,5.70-4.89×3.38,2177.16,https://capitalwholesalediamonds.com/product/0-8-ct-cushion-100/
1794039,CUSHION,0.52,VVS1,D,EX,EX,EX,F,4.95-4.30×2.90,2178.26,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-52/
